Date,FY0,FY+1,FY+2,FY+3,FY+4,FY0,FY+1,FY+2,FY+3,FY+4,IQ_PAYOUT_RATIO
39812,0.59491,NA,NA,NA,NA,12.24375,NA,NA,NA,NA,47.015
39813,0.59491,NA,NA,NA,NA,12.24375,NA,NA,NA,NA,47.015
39814,0.59491,NA,NA,NA,NA,12.24375,NA,NA,NA,NA,47.015
39815,0.59491,NA,NA,NA,NA,12.24375,NA,NA,NA,NA,47.015
39816,0.59491,NA,NA,NA,NA,12.24375,NA,NA,NA,NA,47.015
39817,0.59491,0.60213,0.48341,0.47899,NA,12.24375,9.06425,6.2395,8.0469,NA,47.015
39818,0.59491,0.64848,0.37893,0.47899,NA,12.24375,9.06425,5.9895,8.0469,NA,47.015
39819,0.59491,0.65353,0.34353,0.37586,NA,12.24375,9.37617,6.22633,7.19793,NA,47.015
39820,0.59491,0.67196,0.37878,0.41209,NA,12.24375,9.35712,7.01975,7.84845,NA,47.015
39821,0.59491,0.68303,0.44466,0.51861,NA,12.24375,9.35712,7.01975,7.84845,NA,47.015
39822,0.59491,0.68303,0.44466,0.51861,NA,12.24375,9.35712,7.01975,7.84845,NA,47.015
39823,0.59491,0.68303,0.44466,0.51861,NA,12.24375,9.35712,7.01975,7.84845,NA,47.015
39824,0.59491,0.6904,0.43722,0.49489,NA,12.24375,9.3057,7.3358,8.07876,NA,47.015
39825,0.59491,0.67222,0.39996,0.44198,NA,12.24375,9.3057,7.55402,8.54855,NA,47.015
39826,0.59491,0.6671,0.40516,0.44104,NA,12.24375,9.31475,7.51059,8.38447,NA,47.015
39827,0.59491,0.6671,0.40516,0.44104,NA,12.24375,9.31475,7.51059,8.38447,NA,47.015
39828,0.59491,0.6671,0.40516,0.44104,NA,12.24375,9.31475,7.51059,8.38447,NA,47.015
39829,0.59491,0.6671,0.40516,0.44104,NA,12.24375,9.31475,7.51059,8.38447,NA,47.015
39830,0.59491,0.6671,0.40516,0.44104,NA,12.24375,9.31475,7.51059,8.38447,NA,47.015
39831,0.59491,0.6671,0.40516,0.44104,NA,12.24375,9.31475,7.51059,8.38447,NA,47.015
39832,0.59491,0.6671,0.40516,0.44104,NA,12.24375,9.31475,7.51059,8.38447,NA,47.015
39833,0.59491,0.6671,0.40516,0.44104,NA,12.24375,9.31475,7.51059,8.38447,NA,47.015
39834,0.59491,0.6671,0.40516,0.44104,NA,12.24375,9.31475,7.51059,8.38447,NA,47.015
39835,0.59491,0.6671,0.40516,0.44104,NA,12.24375,9.31475,7.51059,8.38447,NA,47.015
39836,0.59491,0.6671,0.40516,0.44104,NA,12.24375,9.31475,7.51059,8.38447,NA,47.015
39837,0.59491,0.6671,0.40516,0.44104,NA,12.24375,9.31475,7.51059,8.38447,NA,47.015
39838,0.59491,0.6671,0.40516,0.44104,NA,12.24375,9.31475,7.51059,8.38447,NA,47.015
39839,0.59491,0.6671,0.40516,0.44104,NA,12.24375,9.31475,7.51059,8.38447,NA,47.015
39840,0.59491,0.6671,0.40516,0.44104,NA,12.24375,9.31475,7.51059,8.38447,NA,47.015
39841,0.59491,0.6671,0.40516,0.44104,NA,12.24375,9.31475,7.51059,8.38447,NA,47.015
39842,0.59491,0.6671,0.40516,0.44104,NA,12.24375,9.41264,7.42176,8.11141,NA,47.015
39843,0.59491,0.66212,0.42497,0.46115,NA,12.24375,9.41264,7.42176,8.11141,NA,47.015
39844,0.59491,0.66212,0.42497,0.46115,NA,12.24375,9.41264,7.42176,8.11141,NA,47.015
39845,0.59491,0.66212,0.42497,0.46115,NA,12.24375,9.41264,7.42176,8.11141,NA,47.015
39846,0.59491,0.66212,0.42497,0.46115,NA,12.24375,9.41264,7.42176,8.11141,NA,47.015
39847,0.59491,0.66212,0.42497,0.46115,NA,12.24375,9.39836,7.34676,7.96141,NA,47.015
39848,0.59491,0.66212,0.42497,0.46115,NA,12.24375,9.39836,7.34676,7.96141,NA,47.015
39849,0.59491,0.66212,0.42497,0.46115,NA,12.24375,9.39836,7.34676,7.96141,NA,47.015
39850,0.59491,0.66212,0.42497,0.46115,NA,12.24375,9.39836,7.34676,7.96141,NA,47.015
39851,0.59491,0.66212,0.42497,0.46115,NA,12.24375,9.39836,7.34676,7.96141,NA,47.015
39852,0.59491,0.66633,0.42018,0.45124,NA,12.24375,9.39836,7.34676,7.96141,NA,47.015
39853,0.59491,0.66633,0.42018,0.45124,NA,12.24375,9.39836,7.34676,7.96141,NA,47.015
39854,0.59491,0.66633,0.42018,0.45124,NA,12.24375,9.39836,7.34676,7.96141,NA,47.015
39855,0.59491,0.66238,0.42661,0.45494,NA,12.24375,9.39836,7.34676,7.96141,NA,47.015
39856,0.66238,0.42661,0.45494,0.48182,NA,9.39836,7.29176,7.91141,6.85,NA,47.015
39857,0.66238,0.41981,0.45202,0.53333,NA,9.39836,7.18128,8.05648,8.4925,NA,63.867
39858,0.66238,0.41981,0.45202,0.53333,NA,9.39836,7.18128,8.05648,8.4925,NA,63.867
39859,0.66238,0.4202,0.45175,0.51078,NA,9.39836,6.99185,7.60625,8.99,NA,63.867
39860,0.66238,0.42172,0.45369,0.51242,NA,9.39836,7.03034,7.53178,9.44778,NA,63.867
39861,0.66238,0.42172,0.45369,0.51242,NA,9.39836,7.03034,7.53178,9.44778,NA,63.867
39862,0.66238,0.42172,0.45369,0.51242,NA,9.39836,7.03034,7.53178,9.44778,NA,63.867
39863,0.66238,0.42172,0.45369,0.51242,NA,9.39836,7.03034,7.53178,9.44778,NA,63.867
39864,0.66238,0.42172,0.45369,0.51242,NA,9.39836,7.03034,7.53178,9.44778,NA,63.867
39865,0.66238,0.42172,0.45369,0.51242,NA,9.39836,7.03034,7.53178,9.44778,NA,63.867
39866,0.66238,0.42172,0.45369,0.51242,NA,9.39836,7.03034,7.53178,9.44778,NA,63.867
39867,0.66238,0.42172,0.45369,0.51242,NA,9.39836,7.03034,7.53178,9.44778,NA,63.867
39868,0.66238,0.42172,0.45369,0.51242,NA,9.39836,7.03034,7.53178,9.44778,NA,63.867
39869,0.66238,0.42172,0.45369,0.51242,NA,9.39836,7.03034,7.53178,9.44778,NA,63.867
39870,0.66238,0.42172,0.45369,0.51242,NA,9.39836,7.03034,7.53178,9.44778,NA,63.867
39871,0.66238,0.42172,0.45369,0.51242,NA,9.39836,7.03034,7.53178,9.44778,NA,63.867
39872,0.66238,0.42172,0.45369,0.51242,NA,9.39836,7.03034,7.53178,9.44778,NA,63.867
39873,0.66238,0.42214,0.45411,0.51313,NA,9.39836,7.03034,7.53178,9.44778,NA,63.867
39874,0.66238,0.42196,0.45042,0.52182,NA,9.39836,6.94742,7.45782,9.603,NA,63.867
39875,0.66238,0.42196,0.45042,0.52182,NA,9.39836,6.94742,7.45782,9.603,NA,63.867
39876,0.66238,0.40135,0.43708,0.49669,NA,9.39836,6.61408,7.21615,8.93909,NA,63.867
39877,0.66238,0.40135,0.43708,0.49669,NA,9.39836,6.61408,7.21615,8.93909,NA,63.867
39878,0.66238,0.40135,0.43708,0.49669,NA,9.39836,6.61408,7.21615,8.93909,NA,63.867
39879,0.66238,0.40135,0.43708,0.49669,NA,9.39836,6.61408,7.21615,8.93909,NA,63.867
39880,0.66238,0.40135,0.43708,0.49669,NA,9.39836,6.61408,7.21615,8.93909,NA,63.867
39881,0.66238,0.40135,0.43708,0.49669,NA,9.39836,6.61408,7.21615,8.93909,NA,63.867
39882,0.66238,0.40135,0.43708,0.49669,NA,9.39836,6.61408,7.21615,8.93909,NA,63.867
39883,0.66238,0.40135,0.43708,0.49669,NA,9.39836,6.61408,7.21615,8.93909,NA,63.867
39884,0.66238,0.40135,0.43708,0.49669,NA,9.39836,6.61408,7.21615,8.93909,NA,63.867
39885,0.66238,0.39064,0.42889,0.49137,NA,9.39836,6.37725,7.07432,8.88564,NA,63.867
39886,0.66238,0.39064,0.42889,0.49137,NA,9.39836,6.37725,7.07432,8.88564,NA,63.867
39887,0.66238,0.39064,0.42889,0.49137,NA,9.39836,6.37725,7.07432,8.88564,NA,63.867
39888,0.66238,0.37987,0.42197,0.48504,NA,9.39836,6.34054,7.06092,8.81752,NA,63.867
39889,0.66238,0.37987,0.42197,0.48504,NA,9.39836,6.34054,7.06092,8.81752,NA,63.867
39890,0.66238,0.37987,0.42197,0.48504,NA,9.39836,6.34054,7.06092,8.81752,NA,63.867
39891,0.66238,0.37987,0.42197,0.48504,NA,9.39836,6.34054,7.06092,8.81752,NA,63.867
39892,0.66238,0.37987,0.42197,0.48504,NA,9.39836,6.34054,7.06092,8.81752,NA,63.867
39893,0.66238,0.37987,0.42197,0.48504,NA,9.39836,6.34054,7.06092,8.81752,NA,63.867
39894,0.66238,0.37987,0.42197,0.48504,NA,9.39836,6.33977,7.05938,8.81598,NA,63.867
39895,0.66238,0.37191,0.41515,0.48504,NA,9.39836,6.33746,7.05399,8.79982,NA,63.867
39896,0.66238,0.37191,0.41515,0.48504,NA,9.39836,6.33746,7.05399,8.79982,NA,63.867
39897,0.66238,0.37191,0.41515,0.48504,NA,9.39836,6.33746,7.05399,8.79982,NA,63.867
39898,0.66238,0.37191,0.41515,0.48504,NA,9.39836,6.33746,7.05399,8.79982,NA,63.867
39899,0.66238,0.37191,0.41515,0.48504,NA,9.39836,6.33746,7.05399,8.79982,NA,63.867
39900,0.66238,0.37191,0.41515,0.48504,NA,9.39836,6.33746,7.05399,8.79982,NA,63.867
39901,0.66238,0.37191,0.41515,0.48504,NA,9.39836,6.33746,7.05399,8.79982,NA,63.867
39902,0.66238,0.37191,0.41515,0.48504,NA,9.39836,6.33746,7.05399,8.79982,NA,63.867
39903,0.66238,0.37191,0.41629,0.48574,0.63636,9.39836,6.35362,7.06784,8.81136,NA,63.867
39904,0.66238,0.37191,0.41629,0.48574,0.63636,9.39836,6.35362,7.06784,8.81136,NA,63.867
39905,0.66238,0.37191,0.41629,0.48574,0.63636,9.39836,6.35362,7.06784,8.81136,NA,63.867
39906,0.66238,0.39281,0.43458,0.48294,0.63636,9.39836,6.35592,7.03122,8.76305,NA,63.867
39907,0.66238,0.39281,0.43458,0.48294,0.63636,9.39836,6.35592,7.03122,8.76305,NA,63.867
39908,0.66238,0.39281,0.43458,0.48294,0.63636,9.39836,6.35592,7.03122,8.76305,NA,63.867
39909,0.66238,0.39281,0.43458,0.48294,0.63636,9.39836,6.35523,7.0303,8.76467,NA,63.867
39910,0.66238,0.37998,0.42175,0.48481,0.63636,9.39836,6.35338,7.02722,8.57136,NA,63.867
39911,0.66238,0.37998,0.42175,0.48481,0.63636,9.39836,6.35338,7.02722,8.57136,NA,63.867
39912,0.66238,0.37998,0.42175,0.48468,0.63636,9.39836,6.35346,7.02753,8.57105,NA,63.867
39913,0.66238,0.37998,0.42175,0.48468,0.63636,9.39836,6.35346,7.02753,8.57105,NA,63.867
39914,0.66238,0.37998,0.42175,0.48468,0.63636,9.39836,6.35346,7.02753,8.57105,NA,63.867
39915,0.66238,0.37998,0.42175,0.48468,0.63636,9.39836,6.35115,7.02568,8.57321,NA,63.867
39916,0.66238,0.37998,0.42175,0.48468,0.63636,9.39836,6.30808,7.01107,8.55398,NA,63.867
39917,0.66238,0.37944,0.42069,0.47948,0.63636,9.39836,6.251,6.92915,8.36323,NA,63.867
39918,0.66238,0.37944,0.42069,0.47948,0.63636,9.39836,6.251,6.92915,8.36323,NA,63.867
39919,0.66238,0.37944,0.42069,0.47948,0.63636,9.39836,6.251,6.92915,8.36323,NA,63.867
39920,0.66238,0.37944,0.42069,0.47688,0.63636,9.39836,6.22223,6.9,8.33615,NA,63.867
39921,0.66238,0.37944,0.42069,0.47688,0.63636,9.39836,6.22223,6.9,8.33615,NA,63.867
39922,0.66238,0.37944,0.42069,0.47688,0.63636,9.39836,6.22223,6.9,8.33615,NA,63.867
39923,0.66238,0.37944,0.42069,0.47688,0.63636,9.39836,6.22223,6.9,8.33615,NA,63.867
39924,0.66238,0.37944,0.42069,0.47377,0.63636,9.39836,6.22323,6.93831,8.377,NA,63.867
39925,0.66238,0.37944,0.42069,0.47377,0.63636,9.39836,6.26631,6.95215,8.397,11.08,63.867
39926,0.66238,0.37944,0.42069,0.47377,0.63636,9.39836,6.26631,6.95215,8.397,11.08,63.867
39927,0.66238,0.37944,0.42069,0.47377,0.63636,9.39836,6.26631,6.95215,8.397,11.08,63.867
39928,0.66238,0.37944,0.42069,0.47377,0.63636,9.39836,6.26631,6.95215,8.397,11.08,63.867
39929,0.66238,0.37944,0.42069,0.47377,0.63636,9.39836,6.26631,6.95215,8.397,11.08,63.867
39930,0.66238,0.37944,0.42069,0.47377,0.63636,9.39836,6.26631,6.95215,8.397,11.08,63.867
39931,0.66238,0.37944,0.42069,0.47377,0.63636,9.39836,6.26631,6.95215,8.397,11.08,63.867
39932,0.66238,0.37944,0.42069,0.47377,0.63636,9.39836,6.26631,6.95215,8.397,11.08,63.867
39933,0.66238,0.37181,0.41097,0.47377,0.63636,9.39836,6.26631,6.95215,8.397,11.08,63.867
39934,0.66238,0.37181,0.41097,0.47377,0.63636,9.39836,6.26631,6.95215,8.397,11.08,63.867
39935,0.66238,0.37181,0.41097,0.47377,0.63636,9.39836,6.26631,6.95215,8.397,11.08,63.867
39936,0.66238,0.37181,0.41097,0.47377,0.63636,9.39836,6.26631,6.95215,8.397,11.08,63.867
39937,0.66238,0.37181,0.41097,0.47377,0.63636,9.39836,6.26631,6.95215,8.397,11.08,63.867
39938,0.66238,0.37181,0.41097,0.47377,0.63636,9.39836,6.26631,6.95215,8.397,11.08,63.867
39939,0.66238,0.36486,0.41043,0.47831,0.63636,9.39836,6.26631,6.95215,8.397,11.08,63.867
39940,0.66238,0.36486,0.41043,0.47831,0.63636,9.39836,6.26631,6.95215,8.397,11.08,63.867
39941,0.66238,0.3693,0.41204,0.49067,0.63636,9.39836,6.351,7.11306,8.78787,NA,63.867
39942,0.66238,0.3693,0.41204,0.49067,0.63636,9.39836,6.351,7.11306,8.78787,NA,63.867
39943,0.66238,0.3885,0.42506,0.48948,0.63636,9.39836,6.351,7.11306,8.80586,NA,63.867
39944,0.66238,0.41527,0.44526,0.50463,0.63636,9.39836,6.52408,7.19545,8.88195,NA,63.867
39945,0.66238,0.41527,0.44526,0.50463,0.63636,9.39836,6.52408,7.19545,8.88195,NA,63.867
39946,0.66238,0.41527,0.44526,0.50463,0.63636,9.39836,6.52408,7.19545,8.88195,NA,63.867
39947,0.66238,0.41527,0.44526,0.50463,0.63636,9.39836,6.52408,7.19545,8.88195,NA,63.867
39948,0.66238,0.41527,0.44526,0.50463,0.63636,9.39836,6.52362,7.19383,8.8851,NA,63.867
39949,0.66238,0.41527,0.44526,0.50463,0.63636,9.39836,6.52362,7.19383,8.8851,NA,63.867
39950,0.66238,0.41527,0.44526,0.50463,0.63636,9.39836,6.52362,7.19383,8.8851,NA,63.867
39951,0.66238,0.41527,0.44526,0.50463,0.63636,9.39836,6.52362,7.19383,8.8851,NA,63.867
39952,0.66238,0.41527,0.44526,0.50463,0.63636,9.39836,6.52362,7.19383,8.8851,NA,63.867
39953,0.66238,0.41527,0.44526,0.50463,0.63636,9.39836,6.52362,7.19383,8.8851,NA,63.867
39954,0.66238,0.41527,0.44526,0.50463,0.63636,9.39836,6.52362,7.19383,8.8851,NA,63.867
39955,0.66238,0.41527,0.44526,0.50463,0.63636,9.39836,6.52362,7.19383,8.8851,NA,63.867
39956,0.66238,0.41527,0.44526,0.50463,0.63636,9.39836,6.52362,7.19383,8.8851,NA,63.867
39957,0.66238,0.41527,0.44526,0.50463,0.63636,9.39836,6.52362,7.19383,8.8851,NA,63.867
39958,0.66238,0.41527,0.44526,0.50463,0.63636,9.39836,6.52362,7.19383,8.8851,NA,63.867
39959,0.66238,0.41527,0.44526,0.50463,0.63636,9.39836,6.52362,7.19383,8.8851,NA,63.867
39960,0.66238,0.41527,0.44526,0.50463,0.63636,9.39836,6.52362,7.19383,8.8851,NA,63.867
39961,0.66238,0.41527,0.44526,0.50463,0.63636,9.39836,6.52362,7.19383,8.8851,NA,63.867
39962,0.66238,0.42386,0.45536,0.51917,0.63636,9.39836,6.63746,7.26383,8.84048,NA,63.867
39963,0.66238,0.42386,0.45536,0.51917,0.63636,9.39836,6.63746,7.26383,8.84048,NA,63.867
39964,0.66238,0.42386,0.45536,0.51917,0.63636,9.39836,6.63746,7.26383,8.84048,NA,63.867
39965,0.66238,0.42386,0.45536,0.51917,0.63636,9.39836,6.63746,7.26383,8.84048,NA,63.867
39966,0.66238,0.42386,0.45536,0.51917,0.63636,9.39836,6.63746,7.26383,8.84048,NA,63.867
39967,0.66238,0.42386,0.45536,0.51917,0.63636,9.39836,6.64907,7.30213,8.87331,NA,63.867
39968,0.66238,0.42386,0.45536,0.51917,0.63636,9.39836,6.64907,7.30213,8.87331,NA,63.867
39969,0.66238,0.42386,0.45536,0.51917,0.63636,9.39836,6.64907,7.30213,8.87331,NA,63.867
39970,0.66238,0.42386,0.45536,0.51917,0.63636,9.39836,6.64907,7.30213,8.87331,NA,63.867
39971,0.66238,0.42386,0.45586,0.52039,0.65454,9.39836,6.70693,7.33499,8.90902,11.31,63.867
39972,0.66238,0.42386,0.45586,0.52039,0.65454,9.39836,6.70693,7.33499,8.90902,11.31,63.867
39973,0.66238,0.42386,0.45586,0.52039,0.65454,9.39836,6.70693,7.33499,8.90902,11.31,63.867
39974,0.66238,0.42386,0.45586,0.52039,0.65454,9.39836,6.70693,7.33499,8.90902,11.31,63.867
39975,0.66238,0.42386,0.45586,0.52039,0.65454,9.39836,6.70693,7.33499,8.90902,11.31,63.867
39976,0.66238,0.42386,0.45586,0.52039,0.65454,9.39836,6.70693,7.33499,8.90902,11.31,63.867
39977,0.66238,0.42386,0.45586,0.52039,0.65454,9.39836,6.70693,7.33499,8.90902,11.31,63.867
39978,0.66238,0.42386,0.45586,0.52039,0.65454,9.39836,6.70693,7.33499,8.90902,11.31,63.867
39979,0.66238,0.42386,0.45586,0.52039,0.65454,9.39836,6.70693,7.33499,8.90902,11.31,63.867
39980,0.66238,0.42386,0.45586,0.52039,0.65454,9.39836,6.70693,7.33499,8.90902,11.31,63.867
39981,0.66238,0.42386,0.45586,0.52039,0.65454,9.39836,6.70757,7.33663,8.90609,11.31,63.867
39982,0.66238,0.42386,0.45586,0.52039,0.65454,9.39836,6.70757,7.33663,8.90609,11.31,63.867
39983,0.66238,0.42386,0.45586,0.52039,0.65454,9.39836,6.70757,7.33663,8.90609,11.31,63.867
39984,0.66238,0.42386,0.45586,0.52039,0.65454,9.39836,6.70757,7.33663,8.90609,11.31,63.867
39985,0.66238,0.42386,0.45586,0.52039,0.65454,9.39836,6.70757,7.33663,8.90609,11.31,63.867
39986,0.66238,0.42386,0.45586,0.52039,0.65454,9.39836,6.55431,7.21637,8.78348,11.31,63.867
39987,0.66238,0.42386,0.45586,0.52039,0.65454,9.39836,6.55431,7.21637,8.78348,11.31,63.867
39988,0.66238,0.42521,0.45729,0.52039,0.65454,9.39836,6.55431,7.21637,8.78348,11.31,63.867
39989,0.66238,0.42521,0.45729,0.52039,0.65454,9.39836,6.55431,7.21637,8.78348,11.31,63.867
39990,0.66238,0.42521,0.45729,0.52039,0.65454,9.39836,6.55362,7.2146,8.78664,11.31,63.867
39991,0.66238,0.42521,0.45729,0.52039,0.65454,9.39836,6.55362,7.2146,8.78664,11.31,63.867
39992,0.66238,0.42521,0.45729,0.52039,0.65454,9.39836,6.55362,7.2146,8.78664,11.31,63.867
39993,0.66238,0.42521,0.45729,0.52039,0.65454,9.39836,6.55362,7.2146,8.78664,11.31,63.867
39994,0.66238,0.42521,0.45729,0.52039,0.65454,9.39836,6.55362,7.2146,8.78664,11.31,63.867
39995,0.66238,0.42521,0.45729,0.52039,0.65454,9.39836,6.55362,7.2146,8.78664,11.31,63.867
39996,0.66238,0.42521,0.45729,0.52039,0.65454,9.39836,6.55362,7.2146,8.78664,11.31,63.867
39997,0.66238,0.42521,0.45729,0.52039,0.65454,9.39836,6.55362,7.2146,8.78664,11.31,63.867
39998,0.66238,0.42521,0.45729,0.52039,0.65454,9.39836,6.55362,7.2146,8.78664,11.31,63.867
39999,0.66238,0.42521,0.45729,0.52039,0.65454,9.39836,6.55362,7.2146,8.78664,11.31,63.867
40000,0.66238,0.42521,0.45729,0.52039,0.65454,9.39836,6.55362,7.2146,8.78664,11.31,63.867
40001,0.66238,0.42521,0.45729,0.52039,0.65454,9.39836,6.55362,7.2146,8.78664,11.31,63.867
40002,0.66238,0.42521,0.45729,0.52039,0.65454,9.39836,6.55362,7.2146,8.78664,11.31,63.867
40003,0.66238,0.42521,0.45729,0.52039,0.65454,9.39836,6.55362,7.2146,8.78664,11.31,63.867
40004,0.66238,0.42521,0.45729,0.52039,0.65454,9.39836,6.55362,7.2146,8.78664,11.31,63.867
40005,0.66238,0.42521,0.45729,0.52039,0.65454,9.39836,6.55362,7.2146,8.78664,11.31,63.867
40006,0.66238,0.42521,0.45729,0.52039,0.65454,9.39836,6.55362,7.2146,8.78664,11.31,63.867
40007,0.66238,0.42521,0.45729,0.52039,0.65454,9.39836,6.55362,7.2146,8.78664,11.31,63.867
40008,0.66238,0.42521,0.45729,0.52039,0.65454,9.39836,6.55362,7.2146,8.78664,11.31,63.867
40009,0.66238,0.42521,0.45729,0.52039,0.65454,9.39836,6.55362,7.2146,8.78664,11.31,63.867
40010,0.66238,0.42521,0.45729,0.52039,0.65454,9.39836,6.56131,7.22998,8.81741,11.31,63.867
40011,0.66238,0.42521,0.45729,0.52039,0.65454,9.39836,6.56131,7.22998,8.81741,11.31,63.867
40012,0.66238,0.42521,0.45729,0.52039,0.65454,9.39836,6.56131,7.22998,8.81741,11.31,63.867
40013,0.66238,0.42521,0.45729,0.52039,0.65454,9.39836,6.56131,7.22998,8.81741,11.31,63.867
40014,0.66238,0.42521,0.45729,0.52039,0.65454,9.39836,6.56131,7.22998,8.81741,11.31,63.867
40015,0.66238,0.42521,0.45729,0.52039,0.65454,9.39836,6.56131,7.22998,8.81741,11.31,63.867
40016,0.66238,0.42521,0.45729,0.52039,0.65454,9.39836,6.56131,7.22998,8.81741,11.31,63.867
40017,0.66238,0.42784,0.4601,0.52039,0.65454,9.39836,6.57454,7.22898,8.81625,11.31,63.867
40018,0.66238,0.42784,0.4601,0.52039,0.65454,9.39836,6.57454,7.22898,8.81625,11.31,63.867
40019,0.66238,0.42784,0.4601,0.52039,0.65454,9.39836,6.57454,7.22898,8.81625,11.31,63.867
40020,0.66238,0.42784,0.4601,0.52039,0.65454,9.39836,6.57454,7.22898,8.81625,11.31,63.867
40021,0.66238,0.42784,0.4601,0.52039,0.65454,9.39836,6.57454,7.22898,8.81625,11.31,63.867
40022,0.66238,0.42784,0.4601,0.52039,0.65454,9.39836,6.57523,7.23075,8.8131,11.31,63.867
40023,0.66238,0.44602,0.47576,0.53796,0.65454,9.39836,6.83015,7.5296,9.10864,11.31,63.867
40024,0.66238,0.46097,0.48442,0.54749,0.65454,9.39836,6.93395,7.54741,9.22935,11.31,63.867
40025,0.66238,0.46097,0.48442,0.54749,0.65454,9.39836,6.91248,7.50733,9.19012,11.31,63.867
40026,0.66238,0.46097,0.48442,0.54749,0.65454,9.39836,6.91248,7.50733,9.19012,11.31,63.867
40027,0.66238,0.46097,0.48745,0.55431,0.65454,9.39836,6.91248,7.50733,9.19012,11.31,63.867
40028,0.66238,0.46097,0.48745,0.55431,0.65454,9.39836,6.91248,7.50733,9.19012,11.31,63.867
40029,0.66238,0.46097,0.48745,0.55431,0.65454,9.39836,6.91248,7.50733,9.19012,11.31,63.867
40030,0.66238,0.46097,0.48745,0.55431,0.65454,9.39836,6.91248,7.50733,9.19012,11.31,63.867
40031,0.66238,0.46097,0.48745,0.55431,0.65454,9.39836,6.91318,7.5091,9.18696,11.31,63.867
40032,0.66238,0.46288,0.49212,0.5589,0.65454,9.39836,7.27378,7.9059,9.58555,11.31,63.867
40033,0.66238,0.46288,0.49212,0.5589,0.65454,9.39836,7.27378,7.9059,9.58555,11.31,63.867
40034,0.66238,0.474,0.49818,0.56117,0.65454,9.39836,7.47224,8.13975,9.74863,11.31,63.867
40035,0.66238,0.48864,0.50525,0.55833,0.65454,9.39836,7.62378,8.26836,9.94071,11.31,63.867
40036,0.66238,0.48864,0.50525,0.55719,0.65454,9.39836,7.67584,8.44831,10.1581,11.31,63.867
40037,0.66238,0.48864,0.50525,0.55719,0.65454,9.39836,7.67584,8.44831,10.1581,11.31,63.867
40038,0.66238,0.48864,0.50525,0.55719,0.65454,9.39836,7.67584,8.44831,10.1581,11.31,63.867
40039,0.66238,0.48864,0.50525,0.55719,0.65454,9.39836,7.67518,8.44789,10.15818,11.31,63.867
40040,0.66238,0.48864,0.50525,0.55719,0.65454,9.39836,7.67518,8.44789,10.15818,11.31,63.867
40041,0.66238,0.49016,0.50828,0.55833,0.69091,9.39836,7.67518,8.44789,10.15818,11.31,63.867
40042,0.66238,0.49016,0.50828,0.55833,0.69091,9.39836,7.63565,8.26497,10.04529,NA,63.867
40043,0.66238,0.49016,0.50828,0.55833,0.69091,9.39836,7.69518,8.48039,10.14152,NA,63.867
40044,0.66238,0.49016,0.50828,0.55833,0.69091,9.39836,7.69518,8.48039,10.14152,NA,63.867
40045,0.66238,0.49016,0.50828,0.55833,0.69091,9.39836,7.75484,8.54864,10.20743,NA,63.867
40046,0.66238,0.49016,0.50828,0.55833,0.69091,9.39836,7.75484,8.54864,10.20743,NA,63.867
40047,0.66238,0.49016,0.50828,0.55833,0.69091,9.39836,7.75484,8.54864,10.20743,NA,63.867
40048,0.66238,0.49117,0.5103,0.56174,0.69091,9.39836,7.75484,8.54864,10.20743,NA,63.867
40049,0.66238,0.49117,0.5103,0.56174,0.69091,9.39836,7.75484,8.54864,10.20743,NA,63.867
40050,0.66238,0.4942,0.5103,0.56458,0.69091,9.39836,7.83818,8.61531,10.26577,NA,63.867
40051,0.66238,0.4942,0.5103,0.56458,0.69091,9.39836,7.83818,8.61531,10.26577,NA,63.867
40052,0.66238,0.4942,0.5103,0.56458,0.69091,9.39836,7.80268,8.53006,10.12768,NA,63.867
40053,0.66238,0.4942,0.5103,0.56458,0.69091,9.39836,7.80268,8.53006,10.12768,NA,63.867
40054,0.66238,0.4942,0.5103,0.56458,0.69091,9.39836,7.80268,8.53006,10.12768,NA,63.867
40055,0.66238,0.4942,0.5103,0.56458,0.69091,9.39836,7.80268,8.53006,10.12768,NA,63.867
40056,0.66238,0.4942,0.5103,0.56458,0.69091,9.39836,7.80268,8.53006,10.12768,NA,63.867
40057,0.66238,0.4942,0.5103,0.56458,0.69091,9.39836,7.8877,8.52813,10.1024,NA,63.867
40058,0.66238,0.4942,0.5103,0.56458,0.69091,9.39836,7.8877,8.52813,10.1024,NA,63.867
40059,0.66238,0.4942,0.5103,0.56458,0.69091,9.39836,7.8877,8.52813,10.1024,NA,63.867
40060,0.66238,0.4942,0.5103,0.56458,0.69091,9.39836,7.8877,8.52813,10.1024,NA,63.867
40061,0.66238,0.4942,0.5103,0.56458,0.69091,9.39836,7.8877,8.52813,10.1024,NA,63.867
40062,0.66238,0.4942,0.5103,0.56458,0.69091,9.39836,7.8877,8.52813,10.1024,NA,63.867
40063,0.66238,0.4942,0.5103,0.56458,0.69091,9.39836,7.8877,8.52813,10.1024,NA,63.867
40064,0.66238,0.4942,0.5103,0.56458,0.69091,9.39836,7.8877,8.52813,10.1024,NA,63.867
40065,0.66238,0.4942,0.5103,0.56458,0.69091,9.39836,7.92824,8.61205,10.12232,NA,63.867
40066,0.66238,0.4942,0.51229,0.56458,0.69091,9.39836,7.92824,8.61205,10.12232,NA,63.867
40067,0.66238,0.4942,0.51229,0.56458,0.69091,9.39836,7.92824,8.61205,10.12232,NA,63.867
